,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,lam11,lam12,lam13,lam14,lam15,lam16,lam17,lam18,lam22,lam23,lam24,lam25,lam26,lam27,lam28,lam33,lam34,lam35,lam36,lam37,lam38,lam44,lam45,lam46,lam47,lam48,lam55,lam56,lam57,lam58,lam66,lam67,lam68,lam77,lam78,lam88
146,0.003110704075028828,0.00015436669873983736,1.360933032825112e-06,3.1107040750288274e-05,0.00021045227010894454,0.0002816650630081323,2.6306533763618065e-09,2.1045227010894454e-06,-2.719712560340907e-05,-6.626811078151572e-07,-2.379748490298293e-08,-5.439425120681813e-07,2.5226881370057147e-05,3.313405539075786e-05,3.1533601712571433e-10,2.522688137005715e-07,1.204767066387154e-09,-2.8992298466913125e-10,-6.6268110781515715e-09,-2.1682962114167515e-08,-6.023835331935769e-08,-2.7103702642709393e-13,-2.1682962114167518e-10,-5.205699822527516e-12,-2.3797484902982933e-10,1.10367605994e-08,1.4496149233456561e-08,1.379595074925e-13,1.10367605994e-10,-2.7197125603409065e-09,2.522688137005714e-07,3.3134055390757854e-07,3.153360171257143e-12,2.5226881370057146e-09,-6.136118285385614e-08,1.0841481057083758e-06,-1.5340295713464034e-12,-1.2272236570771228e-09,3.011917665967884e-06,1.3551851321354697e-11,1.084148105708376e-08,-9.587684820915022e-18,-1.5340295713464036e-14,-6.136118285385615e-12
147,0.003097440769497624,0.0001543907839674001,1.3551303366552104e-06,3.0974407694976234e-05,0.00021001827520277698,0.000280460801629995,2.625228440034712e-09,2.10018275202777e-06,-2.6968517163695088e-05,-6.601072452036701e-07,-2.35974525182332e-08,-5.393703432739017e-07,2.518153626598308e-05,3.300536226018351e-05,3.147692033247885e-10,2.5181536265983083e-07,1.19732901029974e-09,-2.8879691977660566e-10,-6.6010724520367e-09,-2.1600618619394285e-08,-5.9866450514987e-08,-2.7000773274242853e-13,-2.1600618619394285e-10,-5.1619427383635124e-12,-2.3597452518233197e-10,1.1016922116367597e-08,1.4439845988830282e-08,1.3771152645459496e-13,1.1016922116367597e-10,-2.6968517163695085e-09,2.518153626598308e-07,3.30053622601835e-07,3.1476920332478848e-12,2.5181536265983077e-09,-6.098234786376489e-08,1.0800309309697142e-06,-1.5245586965941224e-12,-1.219646957275298e-09,2.9933225257493494e-06,1.3500386637121427e-11,1.0800309309697141e-08,-9.528491853713263e-18,-1.524558696594122e-14,-6.098234786376489e-12
148,0.0010257393344692155,0.00012495770727448806,4.4876095883028174e-07,1.0257393344692154e-05,0.001863377396303224,0.0017521146362755981,2.32922174537903e-08,1.863377396303224e-05,-3.0501653581292e-06,-1.7314188186981686e-07,-2.66889468836305e-09,-6.1003307162584e-08,1.0067926560578544e-05,8.657094093490842e-06,1.258490820072318e-10,1.0067926560578545e-07,3.0813372331875085e-09,-7.574957331804487e-11,-1.7314188186981686e-09,-5.8950656862929e-08,-1.5406686165937542e-07,-7.368832107866124e-13,-5.8950656862929e-10,-5.83820713079417e-13,-2.6688946883630496e-11,4.4047178702531134e-09,3.7874786659022435e-09,5.505897337816391e-14,4.404717870253113e-11,-3.0501653581292e-10,1.0067926560578545e-07,8.657094093490842e-08,1.258490820072318e-12,1.0067926560578545e-09,-2.4433479408756243e-06,2.94753284314645e-06,-6.108369852189061e-11,-4.886695881751249e-08,7.70334308296877e-06,3.684416053933062e-11,2.94753284314645e-08,-3.8177311576181626e-16,-6.10836985218906e-13,-2.4433479408756243e-10
149,0.0010089161469835463,0.00012525616738186043,4.414008143053015e-07,1.0089161469835464e-05,0.0018576396141392975,0.0017371916309069793,2.3220495176741218e-08,1.8576396141392977e-05,-2.9789941983529668e-06,-1.726243987443681e-07,-2.6066199235588456e-09,-5.957988396705933e-08,1.00694178788008e-05,8.631219937218405e-06,1.2586772348501e-10,1.00694178788008e-07,3.0529602817260867e-09,-7.552317445066104e-11,-1.726243987443681e-09,-5.8977118099328024e-08,-1.5264801408630432e-07,-7.372139762416002e-13,-5.897711809932802e-10,-5.701981082784974e-13,-2.6066199235588457e-11,4.40537032197535e-09,3.776158722533052e-09,5.506712902469187e-14,4.40537032197535e-11,-2.978994198352967e-10,1.00694178788008e-07,8.631219937218405e-08,1.2586772348501e-12,1.00694178788008e-09,-2.4208464226468424e-06,2.948855904966401e-06,-6.052116056617106e-11,-4.8416928452936846e-08,7.632400704315216e-06,3.6860698812080015e-11,2.9488559049664015e-08,-3.782572535385691e-16,-6.052116056617106e-13,-2.4208464226468424e-10
150,0.0013399072116125137,0.00011901748021387304,5.862094050804747e-07,1.3399072116125136e-05,0.001966653034648032,0.002049125989306349,2.4583162933100396e-08,1.966653034648032e-05,-4.51785507359324e-06,-1.8025788728209054e-07,-3.953123189394085e-09,-9.03571014718648e-08,9.965648958520855e-06,9.012894364104527e-06,1.2457061198151068e-10,9.965648958520855e-08,3.6225968285285326e-09,-7.88628256859146e-11,-1.8025788728209052e-09,-5.698985597294235e-08,-1.8112984142642663e-07,-7.123731996617793e-13,-5.698985597294235e-10,-8.64745697679956e-13,-3.9531231893940846e-11,4.359971419352874e-09,3.943141284295729e-09,5.449964274191092e-14,4.359971419352874e-11,-4.51785507359324e-10,9.965648958520854e-08,9.012894364104526e-08,1.2457061198151066e-12,9.965648958520855e-10,-2.872540014859558e-06,2.849492798647117e-06,-7.181350037148896e-11,-5.745080029719117e-08,9.05649207132133e-06,3.561865998308896e-11,2.849492798647117e-08,-4.488343773218059e-16,-7.181350037148895e-13,-2.8725400148595583e-10
151,0.0013223787887893573,0.00011936850188628398,5.785407200953438e-07,1.322378788789357e-05,0.0019610981576019086,0.002031574905685801,2.4513726970023857e-08,1.9610981576019088e-05,-4.428992950719582e-06,-1.8000195563753843e-07,-3.875368831879634e-09,-8.857985901439164e-08,9.975053219954722e-06,9.000097781876922e-06,1.2468816524943402e-10,9.975053219954723e-08,3.591987013547795e-09,-7.875085559142304e-11,-1.8000195563753842e-09,-5.7178189467023767e-08,-1.7959935067738974e-07,-7.14727368337797e-13,-5.717818946702377e-10,-8.477369319736699e-13,-3.8753688318796343e-11,4.364085783730191e-09,3.937542779571152e-09,5.4551072296627384e-14,4.364085783730191e-11,-4.428992950719582e-10,9.975053219954721e-08,9.00009778187692e-08,1.24688165249434e-12,9.975053219954721e-10,-2.848267946356884e-06,2.858909473351188e-06,-7.12066986589221e-11,-5.696535892713768e-08,8.979967533869485e-06,3.573636841688985e-11,2.858909473351188e-08,-4.450418666182631e-16,-7.120669865892209e-13,-2.848267946356884e-10
156,0.002427836297919762,0.00016133609896299805,1.0621783803398956e-06,2.4278362979197616e-05,-5.718244926094887e-05,-6.680494814990023e-05,-7.147806157618609e-10,-5.718244926094887e-07,-1.563514311655104e-05,-5.213541255294331e-07,-1.3680750226982158e-08,-3.127028623310208e-07,2.223417359748974e-05,2.6067706276471653e-05,2.7792716996862173e-10,2.223417359748974e-07,-2.4666707454835523e-10,-2.2809242991912697e-10,-5.21354125529433e-09,5.322149831052281e-09,1.233335372741776e-08,6.652687288815352e-14,5.322149831052282e-11,-2.992664112152347e-12,-1.368075022698216e-10,9.72745094890176e-09,1.1404621495956348e-08,1.21593136861272e-13,9.72745094890176e-11,-1.563514311655104e-09,2.2234173597489737e-07,2.606770627647165e-07,2.779271699686217e-12,2.223417359748974e-09,-3.741678867728391e-09,-2.661074915526141e-07,-9.354197169320977e-14,-7.483357735456782e-11,-6.166676863708879e-07,-3.3263436444076753e-12,-2.6610749155261405e-09,-5.846373230825611e-19,-9.354197169320978e-16,-3.741678867728391e-13
157,0.0024212946293661157,0.00016133300568339792,1.0593164003476754e-06,2.4212946293661155e-05,-5.711567017092686e-05,-6.665028416989571e-05,-7.139458771365857e-10,-5.711567017092686e-07,-1.5556701391365087e-05,-5.201229152668186e-07,-1.3612113717444451e-08,-3.1113402782730174e-07,2.2207473496831634e-05,2.6006145763340927e-05,2.7759341871039544e-10,2.2207473496831636e-07,-2.458038915003078e-10,-2.2755377542923309e-10,-5.201229152668184e-09,5.309524477613696e-09,1.2290194575015389e-08,6.636905597017119e-14,5.309524477613696e-11,-2.977649875690973e-12,-1.361211371744445e-10,9.71576965486384e-09,1.1377688771461655e-08,1.21447120685798e-13,9.71576965486384e-11,-1.5556701391365085e-09,2.2207473496831634e-07,2.6006145763340923e-07,2.775934187103954e-12,2.2207473496831636e-09,-3.728585293015292e-09,-2.654762238806848e-07,-9.321463232538229e-14,-7.457170586030584e-11,-6.145097287507694e-07,-3.3184527985085597e-12,-2.654762238806848e-09,-5.825914520336393e-19,-9.321463232538229e-16,-3.7285852930152916e-13
158,0.002593578682287683,0.00016141564843167311,1.1346906735008612e-06,2.5935786822876826e-05,-5.887462956657033e-05,-7.078242158365456e-05,-7.359328695821291e-10,-5.887462956657033e-07,-1.7703240780403434e-05,-5.530580735671947e-07,-1.5490335682853004e-08,-3.540648156080687e-07,2.291166849371972e-05,2.7652903678359728e-05,2.863958561714965e-10,2.2911668493719721e-07,-2.692201030157867e-10,-2.419629071856476e-10,-5.530580735671947e-09,5.64732149929416e-09,1.3461005150789334e-08,7.0591518741177e-14,5.6473214992941604e-11,-3.3885109306240945e-12,-1.5490335682853003e-10,1.0023854966002377e-08,1.209814535928238e-08,1.252981870750297e-13,1.0023854966002376e-10,-1.7703240780403435e-09,2.2911668493719716e-07,2.765290367835973e-07,2.8639585617149642e-12,2.2911668493719717e-09,-4.0837844777875175e-09,-2.82366074964708e-07,-1.0209461194468793e-13,-8.167568955575035e-11,-6.730502575394665e-07,-3.5295759370588495e-12,-2.8236607496470796e-09,-6.380913246542995e-19,-1.0209461194468792e-15,-4.083784477787517e-13
159,0.0025866394675287552,0.00016141227251120356,1.1316547670438304e-06,2.586639467528755e-05,-5.880377307447274e-05,-7.061362556017859e-05,-7.350471634309093e-10,-5.880377307447274e-07,-1.761350426401981e-05,-5.517110117772363e-07,-1.5411816231017338e-08,-3.5227008528039624e-07,2.2883264124093935e-05,2.7585550588861817e-05,2.860408015511742e-10,2.2883264124093936e-07,-2.682492412093258e-10,-2.413735676525409e-10,-5.517110117772364e-09,5.63350280404952e-09,1.3412462060466289e-08,7.0418785050619e-14,5.63350280404952e-11,-3.3713348005350415e-12,-1.5411816231017334e-10,1.0011428054291096e-08,1.2068678382627044e-08,1.251428506786387e-13,1.0011428054291095e-10,-1.761350426401981e-09,2.2883264124093936e-07,2.7585550588861817e-07,2.8604080155117416e-12,2.2883264124093935e-09,-4.069057530093461e-09,-2.81675140202476e-07,-1.0172643825233653e-13,-8.138115060186923e-11,-6.706231030233144e-07,-3.520939252530949e-12,-2.8167514020247597e-09,-6.357902390771033e-19,-1.0172643825233654e-15,-4.0690575300934613e-13
160,-0.0046509497318651,0.00011703432283105165,-2.034790507690981e-06,-4.6509497318651e-05,-0.003264860970389329,0.002148283858447418,-4.0810762129866606e-08,-3.2648609703893286e-05,-2.114324303654025e-05,-4.702863899460843e-08,-1.8500337656972722e-08,-4.2286486073080506e-07,2.8947162713642574e-05,2.3514319497304213e-06,3.6183953392053215e-10,2.8947162713642576e-07,1.57547855963877e-08,-2.0575029560141186e-11,-4.702863899460842e-10,3.788320289052234e-07,-7.877392798193849e-07,4.735400361315292e-12,3.788320289052234e-09,-4.0469488624627825e-12,-1.850033765697272e-10,1.2664383687218624e-08,1.0287514780070592e-09,1.5830479609023277e-13,1.2664383687218625e-10,-2.114324303654025e-09,2.894716271364257e-07,2.351431949730421e-08,3.618395339205321e-12,2.8947162713642572e-09,-3.3396962897051695e-05,-1.8941601445261173e-05,-8.349240724262923e-10,-6.679392579410338e-07,3.938696399096924e-05,-2.367700180657646e-10,-1.894160144526117e-07,-5.2182754526643265e-15,-8.349240724262923e-12,-3.339696289705169e-09
161,-0.004651095039279608,0.00011708323582786627,-2.0348540796848284e-06,-4.651095039279608e-05,-0.0032636838429996925,0.002145838208606687,-4.0796048037496156e-08,-3.263683842999693e-05,-2.1138397011187336e-05,-4.652741547157978e-08,-1.8496097384788916e-08,-4.227679402237467e-07,2.8946488775191118e-05,2.3263707735789886e-06,3.6183110968988897e-10,2.894648877519112e-07,1.5737750839767067e-08,-2.0355744268816147e-11,-4.652741547157977e-10,3.790588874121208e-07,-7.868875419883534e-07,4.73823609265151e-12,3.790588874121208e-09,-4.046021302922575e-12,-1.8496097384788917e-10,1.2664088839146113e-08,1.0177872134408073e-09,1.5830111048932639e-13,1.2664088839146112e-10,-2.1138397011187334e-09,2.8946488775191114e-07,2.3263707735789882e-08,3.618311096898889e-12,2.8946488775191113e-09,-3.336085265414557e-05,-1.8952944370606042e-05,-8.340213163536391e-10,-6.672170530829114e-07,3.934437709941766e-05,-2.369118046325755e-10,-1.8952944370606043e-07,-5.2126332272102446e-15,-8.340213163536391e-12,-3.3360852654145566e-09
162,-0.004637187319110962,0.00011357057821576269,-2.0287694521110457e-06,-4.6371873191109615e-05,-0.0033433111322387576,0.002321471089211866,-4.179138915298447e-08,-3.343311132238758e-05,-2.1382461962499053e-05,-8.354653245097978e-08,-1.870965421718667e-08,-4.27649239249981e-07,2.9022424381462956e-05,4.177326622548988e-06,3.6278030476828694e-10,2.902242438146296e-07,1.6917991561684366e-08,-3.655160794730365e-11,-8.354653245097977e-10,3.6010181300394327e-07,-8.458995780842182e-07,4.5012726625492905e-12,3.6010181300394327e-09,-4.092736860009584e-12,-1.870965421718667e-10,1.2697310666890044e-08,1.8275803973651824e-09,1.5871638333612553e-13,1.2697310666890043e-10,-2.138246196249905e-09,2.9022424381462954e-07,4.177326622548988e-08,3.6278030476828693e-12,2.9022424381462955e-09,-3.5862724568448165e-05,-1.8005090650197162e-05,-8.965681142112041e-10,-7.172544913689633e-07,4.2294978904210904e-05,-2.250636331274645e-10,-1.800509065019716e-07,-5.603550713820025e-15,-8.96568114211204e-12,-3.5862724568448164e-09
163,-0.004637445959923855,0.00011362310458811613,-2.0288826074666862e-06,-4.637445959923854e-05,-0.00334219203910656,0.0023188447705941944,-4.1777400488832e-08,-3.34219203910656e-05,-2.138034389468778e-05,-8.29790013638087e-08,-1.870780090785181e-08,-4.276068778937556e-07,2.902083870979818e-05,4.148950068190435e-06,3.627604838724772e-10,2.902083870979818e-07,1.690100857312353e-08,-3.630331309666631e-11,-8.297900136380871e-10,3.604238404428514e-07,-8.450504286561763e-07,4.505298005535642e-12,3.604238404428514e-09,-4.092331448592583e-12,-1.8707800907851807e-10,1.2696616935536701e-08,1.8151656548333155e-09,1.5870771169420876e-13,1.26966169355367e-10,-2.138034389468778e-09,2.9020838709798173e-07,4.148950068190435e-08,3.6276048387247713e-12,2.9020838709798174e-09,-3.582672406337132e-05,-1.8021192022142567e-05,-8.95668101584283e-10,-7.165344812674265e-07,4.225252143280881e-05,-2.252649002767821e-10,-1.8021192022142566e-07,-5.5979256349017685e-15,-8.95668101584283e-12,-3.582672406337132e-09
164,-2.5712741332093715e-05,4.3672909638555775e-05,-1.1249324332790999e-08,-2.5712741332093714e-07,0.008989153225029531,0.005816354518072211,1.1236441531286914e-07,8.989153225029531e-05,1.445003610451452e-07,-1.253641508492655e-07,1.2643781591450205e-10,2.890007220902904e-09,8.93790796620088e-06,6.268207542463275e-06,1.1172384957751099e-10,8.93790796620088e-08,8.994298939513004e-09,-5.484681599655366e-11,-1.253641508492655e-09,5.781276262094455e-07,-4.4971494697565015e-07,7.226595327618068e-12,5.781276262094454e-09,2.7658272231297322e-14,1.2643781591450205e-12,3.910334735212884e-09,2.7423407998276827e-09,4.887918419016105e-14,3.910334735212885e-11,1.445003610451452e-11,8.937907966200878e-08,6.268207542463274e-08,1.1172384957751097e-12,8.937907966200878e-10,-0.00014305791528888896,-2.8906381310472273e-05,-3.5764478822222237e-09,-2.861158305777779e-06,2.2485747348782505e-05,-3.613297663809034e-10,-2.890638131047227e-07,-2.2352799263888897e-14,-3.576447882222224e-11,-1.4305791528888895e-08
165,-2.584835780340278e-05,4.36826387804033e-05,-1.1308656538988715e-08,-2.584835780340278e-07,0.008989778480753373,0.005815868060979835,1.1237223100941715e-07,8.989778480753372e-05,1.4526639538189097e-07,-1.2540870939767012e-07,1.271080959591546e-10,2.9053279076378194e-09,8.938945432074972e-06,6.270435469883505e-06,1.1173681790093714e-10,8.938945432074972e-08,8.996175910990957e-09,-5.4866310361480664e-11,-1.254087093976701e-09,5.7805319828453e-07,-4.498087955495478e-07,7.225664978556624e-12,5.7805319828453e-09,2.7804895991065063e-14,1.2710809595915457e-12,3.9107886265328e-09,2.743315518074033e-09,4.888485783166e-14,3.9107886265328e-11,1.4526639538189096e-11,8.938945432074971e-08,6.270435469883505e-08,1.1173681790093714e-12,8.938945432074971e-10,-0.0001430877692695603,-2.8902659914226497e-05,-3.577194231739007e-09,-2.861755385391206e-06,2.2490439777477387e-05,-3.612832489278312e-10,-2.89026599142265e-07,-2.2357463948368793e-14,-3.577194231739007e-11,-1.4308776926956029e-08
166,4.825864500577453e-05,3.812347403983194e-05,2.1113157190026355e-08,4.825864500577452e-07,0.008596636330290137,0.006093826298008404,1.074579541286267e-07,8.596636330290136e-05,-2.654054420719263e-07,-9.985371495840547e-08,-2.3222976181293552e-10,-5.308108841438526e-09,8.517202327513352e-06,4.992685747920273e-06,1.0646502909391689e-10,8.517202327513351e-08,7.866773255529272e-09,-4.368600029430239e-11,-9.985371495840546e-10,6.095134558182617e-07,-3.9333866277646363e-07,7.61891819772827e-12,6.095134558182617e-09,-5.080026039657964e-14,-2.322297618129355e-12,3.726276018287091e-09,2.184300014715119e-09,4.657845022858863e-14,3.7262760182870905e-11,-2.654054420719263e-11,8.51720232751335e-08,4.992685747920273e-08,1.0646502909391687e-12,8.51720232751335e-10,-0.00012512416916035248,-3.0475672790913085e-05,-3.1281042290088114e-09,-2.5024833832070493e-06,1.9666933138823177e-05,-3.809459098864135e-10,-3.047567279091308e-07,-1.955065143130507e-14,-3.128104229008811e-11,-1.2512416916035246e-08
167,4.815062328995872e-05,3.813198362702401e-05,2.106589768935694e-08,4.815062328995871e-07,0.008597295556366761,0.0060934008186487995,1.0746619445458451e-07,8.597295556366762e-05,-2.6482286071941945e-07,-9.989277940409413e-08,-2.31720003129492e-10,-5.296457214388389e-09,8.517588133433266e-06,4.994638970204706e-06,1.0646985166791582e-10,8.517588133433267e-08,7.868583165671795e-09,-4.3703090989291173e-11,-9.989277940409411e-10,6.09483063327203e-07,-3.934291582835897e-07,7.618538291590037e-12,6.09483063327203e-09,-5.0688750684576366e-14,-2.3172000312949195e-12,3.726444808377054e-09,2.185154549464559e-09,4.658056010471317e-14,3.726444808377054e-11,-2.6482286071941943e-11,8.517588133433265e-08,4.9946389702047056e-08,1.0646985166791582e-12,8.517588133433266e-10,-0.00012515295650371194,-3.047415316636015e-05,-3.1288239125927983e-09,-2.5030591300742386e-06,1.9671457914179484e-05,-3.809269145795018e-10,-3.0474153166360146e-07,-1.9555149453704988e-14,-3.128823912592798e-11,-1.2515295650371193e-08
168,-0.0018014190044794128,0.00014195295467271093,-7.88120814459743e-07,-1.8014190044794125e-05,0.0037033525899892667,0.0009023522663644541,4.629190737486583e-08,3.703352589989267e-05,1.4544787545541994e-05,-6.669109212090663e-07,1.2726689102349245e-08,2.908957509108399e-07,0.00011514874628124793,3.334554606045331e-05,1.4393593285155992e-09,1.1514874628124792e-06,1.4789570600652436e-08,-2.917735280289665e-10,-6.6691092120906625e-09,-1.3245309333937927e-06,-7.394785300326218e-07,-1.6556636667422405e-11,-1.3245309333937927e-08,2.7839632411388968e-12,1.2726689102349243e-10,5.037757649804596e-08,1.4588676401448324e-08,6.297197062255745e-13,5.037757649804597e-10,1.4544787545541993e-09,1.1514874628124792e-06,3.334554606045331e-07,1.4393593285155988e-11,1.1514874628124792e-08,-7.917628930885277e-05,6.622654666968962e-05,-1.9794072327213193e-09,-1.5835257861770556e-06,3.6973926501631085e-05,8.278318333711203e-10,6.622654666968963e-07,-1.2371295204508244e-14,-1.9794072327213194e-11,-7.917628930885277e-09
169,-0.0018077835885605751,0.0001420938735926381,-7.909053199952516e-07,-1.807783588560575e-05,0.003690696130260211,0.0008953063203680966,4.613370162825263e-08,3.6906961302602105e-05,1.4480095781785276e-05,-6.621946867883152e-07,1.2670083809062117e-08,2.8960191563570554e-07,0.00011487569488352109,3.3109734339415764e-05,1.4359461860440135e-09,1.148756948835211e-06,1.4638455131990642e-08,-2.897101754698879e-10,-6.621946867883151e-09,-1.318485290228482e-06,-7.31922756599532e-07,-1.6481066127856024e-11,-1.318485290228482e-08,2.7715808332323376e-12,1.2670083809062117e-10,5.0258116511540465e-08,1.4485508773494392e-08,6.282264563942558e-13,5.025811651154047e-10,1.4480095781785277e-09,1.1487569488352107e-06,3.3109734339415756e-07,1.4359461860440133e-11,1.1487569488352108e-08,-7.836728934604917e-05,6.592426451142409e-05,-1.9591822336512295e-09,-1.5673457869209835e-06,3.65961378299766e-05,8.240533063928011e-10,6.59242645114241e-07,-1.2244888960320182e-14,-1.959182233651229e-11,-7.836728934604916e-09
170,-0.0003642477598275063,9.809136243253419e-05,-1.59358394924534e-07,-3.6424775982750626e-06,0.005701784463139313,0.0030954318783732913,7.127230578924141e-08,5.701784463139313e-05,9.180914149119629e-06,-1.3364194637398359e-06,8.033299880479675e-09,1.8361828298239256e-07,0.00010802897063185954,6.68209731869918e-05,1.3503621328982443e-09,1.0802897063185955e-06,5.397625715272469e-08,-5.846835153861781e-10,-1.3364194637398356e-08,-9.168595719962534e-07,-2.6988128576362342e-06,-1.1460744649953168e-11,-9.168595719962534e-09,1.7572843488549286e-12,8.033299880479674e-11,4.726267465143854e-08,2.9234175769308905e-08,5.907834331429817e-13,4.726267465143854e-10,9.180914149119628e-10,1.0802897063185953e-06,6.682097318699178e-07,1.350362132898244e-11,1.0802897063185952e-08,-0.0002889630718517706,4.5842978599812674e-05,-7.224076796294265e-09,-5.779261437035412e-06,0.0001349406428818117,5.730372324976584e-10,4.5842978599812666e-07,-4.5150479976839155e-14,-7.224076796294265e-11,-2.889630718517706e-08
171,-0.00037705417424511723,9.86071053965002e-05,-1.6496120123223878e-07,-3.7705417424511723e-06,0.00569289206656315,0.00306964473017499,7.116115083203936e-08,5.69289206656315e-05,9.44602745717801e-06,-1.3378764832862407e-06,8.265274025030758e-09,1.8892054914356018e-07,0.00010860500924180882,6.689382416431203e-05,1.3575626155226102e-09,1.0860500924180881e-06,5.372410971815721e-08,-5.853209614377302e-10,-1.3378764832862405e-08,-9.40058053303889e-07,-2.6862054859078606e-06,-1.1750725666298612e-11,-9.40058053303889e-09,1.808028692975478e-12,8.265274025030758e-11,4.751469154329135e-08,2.926604807188651e-08,5.939336442911419e-13,4.751469154329135e-10,9.446027457178008e-10,1.0860500924180881e-06,6.689382416431202e-07,1.35756261552261e-11,1.0860500924180882e-08,-0.0002876131950523104,4.700290266519445e-05,-7.19032987630776e-09,-5.752263901046208e-06,0.00013431027429539302,5.875362833149305e-10,4.700290266519445e-07,-4.4939561726923497e-14,-7.19032987630776e-11,-2.876131950523104e-08
172,0.0007208127391168929,0.00011067615114531731,3.1535557336364064e-07,7.208127391168929e-06,0.0027905670279254244,0.0024661924427341357,3.4882087849067804e-08,2.7905670279254244e-05,-1.6266804463056243e-06,-1.1465132495860758e-07,-1.4233453905174213e-09,-3.253360892611249e-08,7.323425410146972e-06,5.7325662479303785e-06,9.154281762683714e-11,7.323425410146972e-08,3.1420616225856367e-09,-5.015995466939081e-11,-1.1465132495860757e-09,-4.927164019015279e-08,-1.5710308112928182e-07,-6.158955023769099e-13,-4.927164019015279e-10,-3.1135680417568585e-13,-1.4233453905174211e-11,3.203998616939299e-09,2.50799773346954e-09,4.004998271174124e-14,3.203998616939299e-11,-1.6266804463056242e-10,7.32342541014697e-08,5.732566247930378e-08,9.154281762683712e-13,7.32342541014697e-10,-4.482172938681529e-06,2.4635820095076394e-06,-1.1205432346703824e-10,-8.96434587736306e-08,7.85515405646409e-06,3.079477511884549e-11,2.4635820095076393e-08,-7.00339521668989e-16,-1.1205432346703824e-12,-4.4821729386815297e-10
173,0.0007200964693788816,0.0001106957774536808,3.1504220535326065e-07,7.200964693788815e-06,0.0027902591462761243,0.0024652111273159604,3.4878239328451554e-08,2.7902591462761243e-05,-1.6245878853812185e-06,-1.1465223610629187e-07,-1.4215143997085662e-09,-3.249175770762437e-08,7.324178855421706e-06,5.7326118053145935e-06,9.155223569277131e-11,7.324178855421706e-08,3.141021751787348e-09,-5.016035329650269e-11,-1.1465223610629187e-09,-4.929228513567319e-08,-1.570510875893674e-07,-6.161535641959148e-13,-4.929228513567319e-10,-3.1095627493624877e-13,-1.421514399708566e-11,3.204328249246996e-09,2.5080176648251345e-09,4.005410311558745e-14,3.204328249246996e-11,-1.6245878853812183e-10,7.324178855421705e-08,5.732611805314593e-08,9.15522356927713e-13,7.324178855421705e-10,-4.4806895556955585e-06,2.4646142567836593e-06,-1.1201723889238897e-10,-8.961379111391118e-08,7.852554379468368e-06,3.0807678209795737e-11,2.4646142567836594e-08,-7.00107743077431e-16,-1.1201723889238895e-12,-4.4806895556955586e-10
174,0.0007582454911286781,0.00010964109454334321,3.3173240236879666e-07,7.582454911286781e-06,0.0028064788767406725,0.00251794527283284,3.50809859592584e-08,2.8064788767406724e-05,-1.7373430198039312e-06,-1.1455682039278234e-07,-1.5201751423284399e-09,-3.474686039607862e-08,7.282995699040656e-06,5.727841019639117e-06,9.10374462380082e-11,7.282995699040656e-08,3.1961169046060255e-09,-5.011860892184227e-11,-1.1455682039278233e-09,-4.815362938795871e-08,-1.5980584523030126e-07,-6.019203673494838e-13,-4.815362938795871e-10,-3.325383123843462e-13,-1.5201751423284397e-11,3.186310618330286e-09,2.5059304460921134e-09,3.982888272912858e-14,3.1863106183302865e-11,-1.7373430198039312e-10,7.282995699040655e-08,5.7278410196391163e-08,9.103744623800819e-13,7.282995699040655e-10,-4.559283177552403e-06,2.407681469397935e-06,-1.1398207943881007e-10,-9.118566355104806e-08,7.990292261515061e-06,3.0096018367474186e-11,2.4076814693979353e-08,-7.123879964925629e-16,-1.1398207943881007e-12,-4.559283177552403e-10
175,0.000757529806265439,0.00010966105859128335,3.3141929024112953e-07,7.57529806265439e-06,0.0028061779751483414,0.0025169470704358332,3.5077224689354266e-08,2.806177975148341e-05,-1.735203301636078e-06,-1.1455950113680987e-07,-1.518302888931568e-09,-3.4704066032721557e-08,7.283787975311659e-06,5.727975056840493e-06,9.104734969139572e-11,7.283787975311659e-08,3.1950889828581985e-09,-5.011978174735431e-11,-1.1455950113680986e-09,-4.8175729955817465e-08,-1.5975444914290992e-07,-6.021966244477183e-13,-4.817572995581747e-10,-3.321287569537805e-13,-1.5183028889315683e-11,3.1866572391988503e-09,2.5059890873677155e-09,3.983321548998563e-14,3.1866572391988505e-11,-1.735203301636078e-10,7.283787975311659e-08,5.727975056840493e-08,9.104734969139572e-13,7.283787975311659e-10,-4.557816839970711e-06,2.408786497790873e-06,-1.1394542099926777e-10,-9.115633679941422e-08,7.987722457145494e-06,3.010983122238591e-11,2.4087864977908733e-08,-7.121588812454235e-16,-1.1394542099926776e-12,-4.557816839970711e-10
